0.11989738,-0.02618605,0.11507468,0.18154072,-0.11954365,0.0771531,-0.33314736,-0.1303759,0.00190826,0.09597081,0.04845164,0.18457554,0.09010428,0.22867969,-0.14036165,0.01771009,-0.15939866,-0.21297147,-0.03908141,1
-0.25271078,-0.22539728,0.061078,-0.09245113,0.08700581,-0.00565962,-0.09045033,0.11322439,-0.08200289,0.07758338,0.05279856,-0.12058265,0.06891167,-0.07961247,0.06247401,0.15386479,0.12176749,0.0892479,0.06091139,1
-0.17505856,-0.60019576,0.0205886,-0.03121252,0.19719534,0.1217586,0.17319837,0.11525323,-0.14993208,0.05754914,-0.11838296,-0.347809,0.08797476,0.0848359,0.11354798,0.13759224,0.07846841,0.14273383,0.09189411,1
-0.01739317,0.06723147,-0.00065191,0.01961502,0.0005901,0.00499272,-0.0139363,-0.00832878,-0.01786134,-0.02122839,-0.02115434,0.00235313,-0.00008823,0.0083627,-0.00466183,-0.00601053,0.01270439,0.01155892,-0.01609339,1
0.05313957,0.00289192,0.06412109,-0.00120639,-0.0501249,0.02327773,-0.07585921,-0.21849647,0.08952679,-0.26064702,0.25321772,-0.05925154,0.12536007,-0.1934828,0.0438727,-0.13935369,0.10000106,0.12725251,0.11576105,1
-0.01175183,0.04978243,-0.02111147,0.07051083,0.04471797,0.06111739,-0.11976516,0.03733416,-0.13281916,-0.02768331,0.0245913,0.00720655,0.0607813,-0.12045177,-0.00501156,0.12794119,0.0399296,-0.10690584,0.0215874,1
0.04014289,-0.08980524,-0.0038501,0.00431418,0.01141045,-0.00002442,0.01092566,-0.01464994,0.01325407,0.00374436,0.00604154,0.01526604,0.03323712,-0.0166674,-0.00960732,-0.00393663,-0.00892451,-0.0072242,0.0163536,1
-0.00148035,-0.00070742,0.01228666,0.03139304,-0.00223471,0.01136186,0.00548631,-0.00305085,-0.00797906,0.01532266,-0.0284405,-0.00925199,-0.00586016,-0.00570484,-0.00724732,0.00834515,0.01526409,-0.01218701,-0.01531576,1
-0.07963888,-0.03339429,0.01843146,0.0114618,-0.00012509,-0.00482509,0.00576056,-0.00227543,0.01009956,0.00612143,0.0135297,-0.05834286,0.0492055,0.04592,0.01365179,0.00117913,0.01461372,-0.0147222,0.00334925,1
-0.00887153,-0.00806511,0.01485072,-0.01062672,0.00207449,-0.00423006,0.06444324,-0.00003049,0.00059428,-0.00476023,0.02402878,-0.02013023,0.00455076,-0.01567664,0.00664079,-0.04080555,0.00434302,0.00144318,-0.00977248,1
-0.28990499,-0.0825629,0.12703926,-0.03226541,0.04169992,0.03495834,0.02416615,-0.00310032,-0.10216018,0.097746,0.05129488,-0.07388328,-0.0113796,0.00072957,0.08135413,0.01121741,0.135488,0.02337708,-0.03381413,1
0.04528868,0.00998997,-0.04109149,-0.01094456,-0.01036172,-0.04455792,0.01664755,-0.1399478,0.04678647,0.41004291,0.03073973,0.01041896,0.04301552,0.04239371,0.0279802,-0.29164521,0.01442064,0.00283539,-0.16201132,1
0.03307087,-0.01168557,0.01649483,0.00025446,0.00850088,-0.01314495,0.00540008,-0.01722632,-0.00060958,-0.01544093,0.01369324,-0.01109613,0.01006366,-0.0272843,0.0064115,-0.01336047,0.00886563,0.00523764,0.00185533,1
-0.0213274,-0.02893378,0.03522482,0.04914276,0.00618438,0.01357828,-0.00018579,-0.01025374,0.02500587,-0.05290621,-0.05987016,-0.06297213,0.02806207,-0.0003339,0.01492273,-0.00192428,0.04564825,0.03745958,-0.01652129,1
-0.02158329,-0.04656914,-0.06685705,-0.24743957,-0.01755921,-0.23756512,-0.00970735,-0.00268932,-0.20783321,-0.16959179,-0.02951385,0.31179723,0.25825938,0.49030307,-0.16734986,-0.01773333,0.05584159,0.07863881,0.04715188,1
0.03838855,0.08236096,0.02324089,0.05418619,-0.01960847,0.0144653,-0.02022978,-0.01884936,-0.00375904,-0.02009866,-0.00281148,0.06183094,-0.03180297,-0.07526849,-0.02490842,-0.0290528,0.02243679,-0.03843193,-0.01208821,1
-0.01660504,-0.02853713,-0.01342825,-0.01738989,0.01000402,0.01546789,0.01402614,0.0323877,-0.00315752,0.00710745,0.00720507,-0.01112372,-0.02719753,0.00096813,0.00416794,0.01065922,-0.01790395,0.01450025,0.0188493,1
-0.00758286,-0.03555062,-0.00289079,0.01284646,0.00524907,-0.03275631,0.02007982,-0.09170162,-0.01766588,0.1053224,-0.03505522,0.14871245,-0.02992995,-0.01883996,-0.01936692,0.03617961,-0.01311391,-0.03655671,0.01262099,1
-0.23053113,-0.36175528,0.0427659,0.03571075,-0.04397202,-0.00946262,-0.04134058,0.00141782,-0.01532655,0.89358036,0.110838,0.11032994,0.04381592,0.02266721,-0.02094533,-0.02202143,-0.08914182,-0.27504785,-0.15158085,1
0.0218983,0.032283,0.01141807,-0.02159873,0.01084989,0.0106658,0.00620528,-0.0311951,-0.01028341,0.1301142,-0.01553659,-0.16563981,0.01545501,0.04998985,0.03529331,-0.14025158,0.03782976,0.02576218,-0.00325953,1
-0.03501661,-0.00250645,0.00888986,0.01512275,0.00392793,0.0182297,0.00616418,-0.01230089,-0.01551592,-0.00468898,0.01368237,0.0018314,0.0150656,0.00227415,-0.01043209,-0.00384897,0.00493273,0.0022006,-0.00801105,1
0.00439325,-0.01050987,0.00566618,-0.0131012,0.00540133,-0.00614409,-0.00020077,0.000422,0.01132895,0.00672442,0.03748194,-0.04294126,0.00857582,-0.01627048,0.0063474,0.00722371,0.00253486,-0.00122891,-0.00570313,1
-0.00922994,-0.00175012,0.03464996,0.01108029,0.01240284,-0.00212913,0.04244046,-0.0273012,-0.00914942,-0.02376377,0.07529902,-0.0130703,-0.0042184,-0.03942794,-0.00736951,-0.01460962,0.01687782,-0.01869559,-0.02203566,1
-0.00008059,0.09756353,0.06118295,0.02842497,0.01531405,-0.00585337,-0.01564441,-0.03751914,-0.0606819,-0.03963047,0.05666168,0.01390729,-0.00168318,-0.01176837,-0.09919798,-0.02769148,0.0417613,0.00852309,-0.02358766,1
0.00582855,-0.00425712,0.00672164,-0.00253555,0.04151472,0.00256072,-0.01111299,-0.01021002,-0.02552887,-0.02481066,0.01250991,-0.01616478,0.02172864,-0.01168405,-0.0043827,-0.00666767,0.00967554,0.02398121,-0.00716674,1
-0.05761029,-0.25356422,0.03050622,0.03724136,0.0316633,0.03535449,0.01122809,0.02783184,0.03372242,0.03098325,0.01302641,-0.03403822,0.01796638,0.05052707,-0.1073614,0.02126846,0.0171204,0.04621261,0.04792175,2
0.04797912,0.06240943,0.05174728,0.07100707,-0.07038828,0.04699817,0.26435876,-0.19639721,-0.00799536,-0.03879676,0.05521399,0.08520415,0.06961131,0.06046808,-0.17841823,-0.10908426,0.05613058,-0.2604591,-0.00958904,2
0.04975436,0.02387733,0.05304519,0.07051147,0.06808851,-0.3329959,0.08173047,-0.05590678,0.0510528,-0.00981791,0.09077616,0.03144652,0.06573664,-0.31729501,0.06868464,-0.07832562,0.02254467,0.04755114,0.06954111,2
0.11751431,0.46819981,0.08041383,0.43485728,-0.15472886,-0.21150323,-0.21539371,-0.08003552,-0.16944354,-0.24418357,0.16053367,0.58029388,0.08573011,0.16448636,-0.21461133,-0.32576505,-0.20761778,-0.12785127,-0.14089556,2
0.01582157,-0.00594184,0.00300087,-0.00460203,0.00199811,-0.00220942,0.000897,-0.00398961,-0.01062351,-0.01130675,0.00366633,-0.00476729,0.00491292,-0.00260827,0.00058097,-0.00759469,0.01651654,0.00770016,-0.00145121,2
-0.04896597,-0.37672925,-0.52018347,-0.18815528,0.10986407,-0.03659118,-0.23079659,0.03320855,0.24752927,0.33915913,0.07057451,0.33333691,-0.15099536,-0.21821611,0.28277092,0.25275167,0.03645041,0.10311672,-0.03812921,2
0.02053049,0.0142112,0.02519787,0.01311338,0.02008208,-0.04315277,-0.0851336,0.06377192,0.00817974,-0.04754152,0.03910352,0.00634088,0.0358554,0.08189323,0.03342287,-0.1535892,-0.01217667,-0.02861024,0.00850151,2
-0.00326338,0.0006376,-0.00230709,-0.01620299,0.00021022,-0.01011446,0.00324981,0.00443626,0.0076677,0.01179527,0.00801812,-0.00814988,0.01303376,-0.0112749,-0.00212174,0.00088599,-0.0075532,0.00027476,0.01077849,2
0.02501224,0.01368726,0.04010487,0.03638978,-0.00180002,0.08136724,0.03186295,0.00365145,0.05175737,0.0544954,-0.00240817,0.03009346,0.01658664,-0.43410278,0.0059403,0.01289392,0.03837155,0.01203498,-0.01593854,2
0.12185375,-0.75559233,0.18129503,-0.073095,0.18037412,0.02230537,0.14416413,0.03684999,0.09302429,0.04164525,0.19485915,-0.42960561,0.12079207,-0.06008318,0.14563929,-0.05393829,0.1492096,-0.18808238,0.12838501,2
-0.05704478,-0.02806035,-0.01156512,-0.01989445,-0.0387722,0.00674525,-0.08088701,-0.014986,0.24744121,0.02370108,-0.04380064,-0.02779456,-0.00161407,-0.01110254,0.00767489,-0.0239722,-0.04237041,0.12815153,-0.01184967,2
-0.17672842,-0.06736078,0.03174725,0.03157664,0.00697389,0.04574453,-0.13537535,-0.03584707,0.16615009,0.25797811,0.03305397,-0.1041772,0.01991904,0.00552403,-0.18398831,0.00014726,0.0442,0.09983764,-0.03937503,2
-0.00869174,-0.00423424,0.00816858,-0.01347407,-0.01160334,0.00090431,0.00127591,-0.00073694,0.04399273,0.01024769,-0.01138955,-0.00664929,-0.00136657,-0.00079867,0.03442035,0.00486143,-0.05493443,0.02083587,-0.01082797,2
1.23333163,0.12519005,0.81533048,0.12193483,-0.28212068,-0.24225973,-0.21592256,-0.12048507,-0.12118631,-0.33035666,0.04619023,-0.19635975,0.01905442,0.00225433,-0.17962827,-0.16324637,-0.23049275,-0.16090685,-0.12032101,2
0.17986469,1.47657714,2.00206395,0.70822712,-0.68719484,-0.66271707,-0.72379476,-0.66167564,-0.25856506,0.44841358,-0.25974034,0.37879981,-0.07539955,0.483015,-0.50479643,0.33199425,-0.83288279,-0.68091748,-0.66127103,2
0.02912932,0.00281724,0.04132057,0.07321458,-0.00939239,0.01040642,-0.02304668,-0.01211319,-0.02892566,-0.02009863,0.00815039,-0.03928822,-0.01574664,-0.02595081,-0.02391112,-0.01070955,0.04763996,0.00869651,-0.01219218,2
-0.03005408,0.01568004,0.06214178,0.124185,0.05937518,0.06526178,-0.04274332,-0.05050856,-0.04626218,-0.05784326,-0.24285039,0.05075764,0.03222611,0.12513177,0.05403155,-0.09093239,0.05423041,-0.02183734,-0.0599896,2
-0.01213441,-0.02218592,-0.05673798,0.0740927,-0.0079773,-0.02116047,0.0177519,0.02056547,-0.00287689,-0.07791974,-0.06523207,0.00790431,-0.01135606,0.00826857,-0.02274586,-0.00151976,0.02500799,0.06447639,0.08377887,2
0.02863656,0.03710414,0.11618049,0.07645004,-0.02198974,-0.01437098,-0.04275971,-0.03591039,-0.05460348,-0.05900346,0.04896836,0.01607629,0.04564125,-0.01554532,-0.05533533,-0.05157991,0.0414743,-0.00623712,-0.05319603,2
0.01607236,-0.01531709,0.04130169,0.00308301,-0.01657657,-0.01009836,-0.02322027,-0.01162968,0.01949736,0.01646178,0.00422585,-0.04597897,-0.01279003,-0.00426845,0.00498389,0.02097985,0.03850202,-0.00621029,-0.01901819,2
-0.00641967,-0.00525454,0.00100221,-0.003628,0.00914294,0.00314033,0.00125474,0.0026763,-0.01310123,0.00267969,-0.01560738,-0.0020566,0.00383974,0.00402592,-0.00111549,0.00352645,0.00793732,0.00450875,0.00344853,2
0.01161196,-0.00544021,0.0116143,-0.00352384,0.00389543,-0.00146709,0.00316972,-0.00140671,-0.00968678,-0.01306943,0.00382782,0.00147479,0.00156982,-0.0192783,-0.0062424,0.00530402,0.00185249,0.01050002,0.00529445,2
-0.00417429,-0.00343559,0.00581152,-0.00174531,0.00802362,-0.00857219,0.00014295,0.01282487,-0.00300444,0.02157236,0.00450618,-0.00565957,0.01413824,-0.01731581,-0.01944047,-0.00907066,0.00278642,0.00318512,-0.0005728,2
-0.24573151,-0.49379622,0.12068792,0.16490647,0.09607865,0.07796645,0.02827109,-0.01128194,-0.00225134,-0.2096691,0.04907901,-0.0173781,0.10562352,0.06063435,0.08956602,-0.04764091,0.14647427,0.1083827,-0.01992162,2
-0.35783865,-0.21318498,0.05776415,0.01690325,0.06275325,0.04613329,0.05149732,0.05167407,0.05518326,0.03639583,-0.10411253,-0.03097539,0.06483251,0.0166638,0.04046887,0.04884742,0.04416317,0.0548837,0.05794803,2
0.05936521,0.19035129,0.07199201,0.06094856,-0.04505636,-0.02797618,-0.0966449,-0.07866707,0.02650056,-0.15548567,0.01357546,0.04581043,-0.0688524,0.04101847,-0.08470964,-0.07831822,0.07593588,0.05368621,-0.00347377,2
0.00191361,0.00119652,0.0005424,0.00407409,-0.00434104,0.00112326,-0.00711585,-0.00471418,-0.00002431,0.00027108,0.00973851,0.003874,0.01003096,0.00192473,-0.00469209,-0.00969124,-0.0007964,-0.00446421,0.00115026,2
-0.01781826,-0.0188133,-0.01052366,-0.01056556,-0.00607553,-0.00229261,-0.00327079,0.01231151,0.06485871,0.03765919,-0.02390792,-0.02233835,-0.0062363,-0.00837344,-0.01039175,0.01091882,0.00002101,0.01172304,0.00311489,2
0.00649349,0.01184848,0.00606128,-0.00803674,0.00346651,-0.02051809,-0.01174963,-0.00641394,-0.02109136,-0.019256,0.00831683,0.05518705,0.01144951,0.01767533,-0.01408574,-0.02130371,0.00379709,0.00153808,-0.00337871,2
-0.03100102,0.05227352,0.00026249,0.00867797,0.01939362,0.00544697,0.00255377,0.02134198,0.00316624,0.01117079,-0.02261253,-0.0263766,-0.01575374,0.00201608,-0.00089795,0.00665774,-0.02405084,-0.00339569,-0.008873,3
0.01748027,-0.08119522,0.05283004,0.04923719,-0.01216986,0.02339438,-0.10374802,0.01962003,-0.13865151,-0.04757376,0.02690445,0.01323215,-0.05811892,0.06349022,-0.01351439,0.0580688,0.06291953,0.02744078,0.04035378,3
0.07550949,0.04072872,0.04455551,0.01163425,0.03298584,0.01812955,0.01843776,-0.0454318,-0.03100263,-0.22686585,0.06921835,0.043999,0.06301713,0.02159822,0.01425473,-0.21687859,0.0416478,0.0195836,0.00487903,3
0.09262216,-0.0402168,-0.03233814,-0.00390358,0.00200402,-0.00652822,0.01783832,0.00116481,0.0136143,-0.00297699,-0.01989539,-0.03331525,0.00311267,-0.00735962,0.01462318,-0.01280668,0.00121962,-0.00104127,0.01418293,3
-0.00669254,-0.00113139,0.00947368,0.00497749,-0.00449453,-0.00101624,0.00834089,-0.01868326,0.01313947,0.00019173,-0.00345247,-0.0003915,0.00634418,-0.00774991,-0.00245162,0.00714641,-0.00373636,-0.00077155,0.00095751,3
-0.00942884,0.00941063,-0.00400464,-0.0018281,0.01695135,-0.00373716,-0.0011776,-0.009731,-0.00248091,-0.0071975,0.010289,0.01189734,0.00321282,-0.00138287,0.00116548,-0.00768524,-0.00681854,0.00159287,0.00095293,3
-0.05380285,-0.11317788,-0.0376797,-0.06871575,0.00919731,-0.02206417,0.02780747,-0.00458354,-0.012807,0.0222942,-0.00203192,-0.05939426,0.03393811,0.00570589,0.05066295,0.02021888,-0.02961201,0.08046691,0.15357727,3
-0.03169735,-0.01381602,-0.0124274,-0.00400993,-0.01753135,-0.00474101,-0.01416557,-0.00408837,-0.0339233,-0.03828474,-0.07931063,-0.0112631,0.02255288,-0.00678039,0.01141089,0.12175479,0.0318992,0.09601845,-0.01159721,3
0.0557393,0.06378966,0.11887602,0.02462713,-0.09922291,-0.16487838,-0.06465456,-0.10714331,0.01866397,-0.05475275,0.1193704,-0.02059124,0.00614626,-0.08120871,0.01496354,0.0475639,0.01089581,0.08855276,0.02326264,3
0.06525357,0.02386731,-0.00651535,0.0076165,-0.00062559,-0.00709444,-0.00047723,-0.00144254,-0.00726642,-0.0054067,0.01782945,-0.00128304,0.00900354,-0.07490733,-0.00824987,-0.02516718,0.00121707,0.00808725,0.00556129,3
0.10251211,0.10247884,0.0207786,0.0876191,0.09375927,0.05995505,-0.43736054,0.05419274,-0.28462562,0.0458899,0.10634724,0.09634248,0.07982398,0.07805913,-0.13846396,0.03946467,0.10778373,0.09206787,-0.30662473,3
0.0086191,0.018982,0.00789675,0.02690065,-0.00194466,-0.01197551,-0.00134762,0.00155606,-0.01615465,-0.01656743,0.02602815,-0.0233293,0.00215606,0.00046236,0.00400719,-0.01616406,0.02112141,-0.01011458,-0.020132,3
-0.02291173,-0.24246938,-0.04426391,0.00871505,-0.01633388,0.01023288,0.00738757,0.03395856,0.03196421,0.02650699,0.05598492,-0.03359057,0.04326041,0.01119949,0.04173231,0.02947907,-0.0071183,0.01064127,0.05562531,3
-0.06869512,-0.84512828,0.02693057,0.15614169,0.04460728,0.0570981,0.0501367,0.04668235,0.03799515,0.04290502,0.04954044,0.08397098,0.051734,0.02609449,0.0480664,0.05207278,0.04645552,0.04722624,0.04616561,3
0.01194884,-0.08697023,-0.02715629,0.01161205,0.00582029,0.02491059,0.0116368,-0.00687586,-0.0463789,-0.04932503,-0.01789006,-0.00553276,0.02203428,0.02349844,0.02765386,-0.00930383,0.06405977,0.00173093,0.04452714,3
0.00289204,-0.00381106,-0.01810417,0.05348591,-0.00280315,-0.01168506,0.01414663,-0.05076116,-0.03539591,-0.02439179,-0.00800968,0.0251764,-0.02294169,-0.02763808,-0.01683803,-0.01133832,0.01871785,0.1369155,-0.01761647,3
0.02447316,-0.70647244,0.06015268,-0.00623269,0.05989975,0.03583361,0.02644092,0.05403728,0.0415321,0.1008499,0.03210654,0.0167643,0.03662685,0.03096392,0.03099901,0.00729332,0.07543729,0.02000504,0.05928949,3
-0.06320736,0.03867993,0.0258715,0.02830789,0.01409852,0.02224681,0.02795864,0.02134663,0.01174097,0.02867087,-0.04089535,-0.02770393,0.0332134,-0.25930869,0.04334478,0.02444637,0.01867156,0.02879749,0.02371981,3
0.10799378,0.08707589,0.05736228,0.02972804,0.0187966,-0.00770643,-0.02232694,-0.1205691,-0.07735208,-0.14553982,0.11533436,0.06837355,-0.01145012,-0.01234469,-0.04425267,-0.1435692,0.07818838,0.04139946,-0.01914145,3
-0.17753884,-0.05725319,0.09863953,0.1312652,0.05426092,-0.03604723,0.01966545,0.05229853,0.08925751,-0.01189933,0.0871857,-0.36204042,0.06726038,-0.05492725,0.01172552,0.0694811,0.00571331,-0.01043476,0.02338795,3
-2.20747907,-4.31548377,7.4539954,8.41361198,-3.05605822,-0.66170601,-4.31340857,-2.50462324,0.82815538,-2.5859974,1.26152261,5.57755369,0.72094596,0.90266482,3.37595532,3.68342842,-4.06952714,-4.67996486,-3.82358433,3
0.00340825,0.00312752,-0.01735531,-0.02769309,-0.00725398,0.02363611,0.01658083,0.04456682,0.01060461,0.01815548,-0.02219153,0.03064384,-0.03965551,-0.01916598,-0.00812725,0.01608746,-0.02429767,-0.00126005,0.00018981,3
0.0487642,0.05523369,0.04953919,0.05921492,0.03057421,-0.04432766,-0.09446711,-0.0575086,-0.05444897,-0.12869929,0.05205977,0.06013342,0.04875703,0.01965917,-0.01599566,-0.14045541,0.0756108,0.05414386,-0.01778778,3
